release_run_id,origin_day,movie_id,title,opening_weekend_start,forecast_origin_date,release_year,release_month,season_bucket,release_type,release_width_bucket,is_wide_release,is_large_release,genre,distributor,franchise,is_franchise,is_doc_concert,opening_weekend_theaters,actual_opening_weekend_gross_usd,latest_estimate_date,earliest_estimate_date,source_count,estimate_count,dollar_median_consensus_usd,mean_estimate_mid_usd,min_estimate_mid_usd,max_estimate_mid_usd,estimate_mid_stddev_usd,log_mean_consensus_usd,log_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,source_bias_adjusted_log_median_consensus_usd,mean_source_age_days,min_source_age_days,max_source_age_days,source_range_inside_rate,reliability_weighted_sources,source_bias_adjusted_reliability_weighted_sources,log_dispersion,estimate_sources,recency_weighted_log_consensus_lambda_0_usd,recency_reliability_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0_usd,recency_weighted_log_consensus_lambda_0.02_usd,recency_reliability_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.02_usd,recency_weighted_log_consensus_lambda_0.05_usd,recency_reliability_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.05_usd,recency_weighted_log_consensus_lambda_0.1_usd,recency_reliability_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.1_usd,recency_weighted_log_consensus_lambda_0.2_usd,recency_reliability_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.2_usd,recency_weighted_log_consensus_lambda_0.35_usd,recency_reliability_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.35_usd,recency_weighted_log_consensus_lambda_0.5_usd,recency_reliability_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.5_usd,recency_weighted_log_consensus_lambda_0.75_usd,recency_reliability_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.75_usd,recency_weighted_log_consensus_lambda_1_usd,recency_reliability_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_1_usd,source_reliability_weighted_log_consensus_usd,source_bias_adjusted_reliability_weighted_log_consensus_usd,age_cap_3d_strict_dollar_median_consensus_usd,age_cap_3d_strict_log_mean_consensus_usd,age_cap_3d_strict_log_median_consensus_usd,age_cap_3d_strict_source_count,age_cap_3d_fallback_dollar_median_consensus_usd,age_cap_3d_fallback_log_mean_consensus_usd,age_cap_3d_fallback_log_median_consensus_usd,age_cap_7d_strict_dollar_median_consensus_usd,age_cap_7d_strict_log_mean_consensus_usd,age_cap_7d_strict_log_median_consensus_usd,age_cap_7d_strict_source_count,age_cap_7d_fallback_dollar_median_consensus_usd,age_cap_7d_fallback_log_mean_consensus_usd,age_cap_7d_fallback_log_median_consensus_usd,age_cap_14d_strict_dollar_median_consensus_usd,age_cap_14d_strict_log_mean_consensus_usd,age_cap_14d_strict_log_median_consensus_usd,age_cap_14d_strict_source_count,age_cap_14d_fallback_dollar_median_consensus_usd,age_cap_14d_fallback_log_mean_consensus_usd,age_cap_14d_fallback_log_median_consensus_usd,log_actual_opening_weekend,evaluation_subset,primary_point_method,mean_point_method,primary_point_forecast_usd,mean_point_forecast_usd
145,-13,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-25,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,1.0,1,1,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-12,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-26,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,2.0,2,2,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-11,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-27,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,3.0,3,3,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-10,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-28,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,4.0,4,4,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,,,,,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-9,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-29,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,5.0,5,5,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,,,,,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-8,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-30,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-24,2024-05-24,1,1,53000000.0,53000000.0,53000000.0,53000000.0,,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,6.0,6,6,1.0,0,0,0.0,boxofficetheory,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,52999999.99999991,,,,,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,53000000.0,52999999.99999991,52999999.99999991,1.0,53000000.0,52999999.99999991,52999999.99999991,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,53000000.0,52999999.99999991
145,-7,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-05-31,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-31,2024-05-31,1,1,48000000.0,48000000.0,48000000.0,48000000.0,,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,0.0,0,0,0.0,0,0,0.0,boxofficetheory,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,48000000.0,48000000.00000005
145,-6,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-01,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-31,2024-05-31,1,1,48000000.0,48000000.0,48000000.0,48000000.0,,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,1.0,1,1,0.0,0,0,0.0,boxofficetheory,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000022,48000000.00000022,48000000.00000022,48000000.00000022,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,48000000.0,48000000.00000005
145,-5,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-02,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-31,2024-05-31,1,1,48000000.0,48000000.0,48000000.0,48000000.0,,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,2.0,2,2,0.0,0,0,0.0,boxofficetheory,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000022,48000000.00000022,48000000.00000022,48000000.00000022,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,48000000.0,48000000.00000005
145,-4,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-03,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-31,2024-05-31,1,1,48000000.0,48000000.0,48000000.0,48000000.0,,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,3.0,3,3,0.0,0,0,0.0,boxofficetheory,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,48000000.0,48000000.00000005
145,-3,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-04,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-05-31,2024-05-31,1,1,48000000.0,48000000.0,48000000.0,48000000.0,,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,4.0,4,4,0.0,0,0,0.0,boxofficetheory,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,48000000.00000005,,,,,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,48000000.0,48000000.00000005,48000000.00000005,1.0,48000000.0,48000000.00000005,48000000.00000005,17.85023468983421,test,dollar_median_consensus_usd,log_mean_consensus_usd,48000000.0,48000000.00000005
145,-2,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-05,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-06-05,2024-05-31,2,2,50250000.0,50250000.0,48000000.0,52500000.0,3181980.515339464,50199601.59204447,50199601.59204447,48723100.404533625,48723100.404533625,2.5,0,5,0.5,1,1,0.08961215868968608,"boxofficepro, boxofficetheory",50199601.59204447,51932617.11749397,48723100.404533625,49278746.35449484,50312096.19280395,51980379.14101017,48759509.670078985,49293816.65657189,50480082.91265652,52045450.864458114,48813778.31171768,49314331.69898134,50753517.97751735,52137910.73693533,48901855.62389304,49343447.761727884,51249852.92547352,52273205.42827065,49060927.73035286,49385981.88237133,51808091.34270195,52389944.977771826,49238617.763551176,49422615.23429361,52144324.97474749,52447334.50467084,49345027.73371294,49440601.49718416,52392011.00039186,52484784.10504589,49423122.40679366,49452330.366153896,52468521.997576565,52495630.03707896,49447196.35616119,49455726.0205752,52500000.0,49457094.0214638,52500000.0,52500000.0,52500000.0,1.0,52500000.0,52500000.0,52500000.0,50250000.0,50199601.59204447,50199601.59204447,2.0,50250000.0,50199601.59204447,50199601.59204447,50250000.0,50199601.59204447,50199601.59204447,2.0,50250000.0,50199601.59204447,50199601.59204447,17.85023468983421,test,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,50250000.0,48723100.404533625
145,-1,145,Bad Boys: Ride or Die (2024),2024-06-07,2024-06-06,2024,6,summer,movie_page_full_run,large_wide,True,True,Action,,Bad Boys,True,False,3885,56527324.0,2024-06-06,2024-05-31,3,3,50000000.0,50166666.666666664,48000000.0,52500000.0,2254624.8764114464,50132979.34964598,49999999.99999999,45918615.095543474,48000000.00000005,2.3333333333333335,0,6,0.3333333333333333,2,2,0.08961215868968608,"boxofficepro, boxofficereport, boxofficetheory",50132979.34964598,51138693.57346705,45918615.095543474,45365194.69485788,50203021.989866585,51154225.71570139,45819370.69451489,45310792.13662787,50301213.4052876,51172786.585813366,45673274.48464513,45231618.93783989,50445055.674269795,51192666.79694499,45439736.28558257,45105594.2782227,50656432.97087356,51200358.76595693,45020431.26335744,44872191.20009799,50810567.025955506,51161451.552088186,44516577.06092612,44556219.14122482,50838936.118710674,51092267.502650954,44130683.27645839,44267681.74931503,50767328.97746585,50954490.22652725,43638267.15388242,43828236.55873108,50655465.206264965,50814860.49120869,43244333.26352799,43432422.3811802,51420949.51892291,45161652.727442235,51250000.0,51234753.82979799,51234753.82979799,2.0,51250000.0,51234753.82979799,51234753.82979799,50000000.0,50132979.34964598,49999999.99999999,3.0,50000000.0,50132979.34964598,49999999.99999999,50000000.0,50132979.34964598,49999999.99999999,3.0,50000000.0,50132979.34964598,49999999.99999999,17.85023468983421,test,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,50655465.206264965,45918615.095543474
188,-14,188,The Bikeriders (2024),2024-06-21,2024-06-07,2024,6,summer,movie_page_full_run,wide,True,False,Drama,,,False,False,2642,9698275.0,2024-06-06,2024-06-06,1,1,10500000.0,10500000.0,10500000.0,10500000.0,,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,1.0,1,1,1.0,0,0,0.0,boxofficetheory,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,16.087458592607536,test,dollar_median_consensus_usd,log_mean_consensus_usd,10500000.0,10500000.000000007
188,-13,188,The Bikeriders (2024),2024-06-21,2024-06-08,2024,6,summer,movie_page_full_run,wide,True,False,Drama,,,False,False,2642,9698275.0,2024-06-06,2024-06-06,1,1,10500000.0,10500000.0,10500000.0,10500000.0,,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,2.0,2,2,1.0,0,0,0.0,boxofficetheory,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,10500000.0,10500000.000000007,10500000.000000007,1.0,10500000.0,10500000.000000007,10500000.000000007,16.087458592607536,test,dollar_median_consensus_usd,log_mean_consensus_usd,10500000.0,10500000.000000007
