source,movie_key,source_movie_id,source_title,movie_id,canonical_title,canonical_release_date,identity_status,raw_match_statuses,estimate_rows,min_target_start_date,max_target_start_date,min_target_end_date,max_target_end_date,min_estimate_usd,max_estimate_usd
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-04-22,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-04-22,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,55000000.000000000000,55000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-04-29,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-04-29,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-04-29,2016-04-29,2016-05-01,2016-05-01,53000000.000000000000,53000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-06,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-06,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-05-06,2016-05-06,2016-05-08,2016-05-08,53000000.000000000000,53000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-13,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-13,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-05-13,2016-05-13,2016-05-15,2016-05-15,53000000.000000000000,53000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-20,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-20,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-05-20,2016-05-20,2016-05-22,2016-05-22,53000000.000000000000,53000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-27,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-05-27,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-05-27,2016-05-27,2016-05-29,2016-05-29,53000000.000000000000,53000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-03,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,13682,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),2016-06-03,matched,matched,2,2016-06-03,2016-06-03,2016-06-05,2016-06-05,27000000.000000000000,42000000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-10,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-10,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-06-10,2016-06-10,2016-06-12,2016-06-12,15900000.000000000000,15900000.000000000000
boxofficepro,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-17,boxofficepro:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-17,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-06-17,2016-06-17,2016-06-19,2016-06-19,7000000.000000000000,7000000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-09-04,boxofficepro:US_CA:tenet:2020-09-04,Tenet,26646,Tenet,,matched,unmatched,1,2020-09-04,2020-09-04,2020-09-07,2020-09-07,24500000.000000000000,24500000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-09-11,boxofficepro:US_CA:tenet:2020-09-11,Tenet,26647,Tenet,,matched,unmatched,1,2020-09-11,2020-09-11,2020-09-13,2020-09-13,5800000.000000000000,5800000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-09-18,boxofficepro:US_CA:tenet:2020-09-18,Tenet,26648,Tenet,,matched,unmatched,1,2020-09-18,2020-09-18,2020-09-20,2020-09-20,4800000.000000000000,4800000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-09-25,boxofficepro:US_CA:tenet:2020-09-25,Tenet,26649,Tenet,,matched,unmatched,1,2020-09-25,2020-09-25,2020-09-27,2020-09-27,3600000.000000000000,3600000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-10-02,boxofficepro:US_CA:tenet:2020-10-02,Tenet,26650,Tenet,,matched,unmatched,1,2020-10-02,2020-10-02,2020-10-04,2020-10-04,2500000.000000000000,2500000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-10-09,boxofficepro:US_CA:tenet:2020-10-09,Tenet,26651,Tenet,,matched,unmatched,1,2020-10-09,2020-10-09,2020-10-11,2020-10-11,2000000.000000000000,2000000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-10-16,boxofficepro:US_CA:tenet:2020-10-16,Tenet,26652,Tenet,,matched,unmatched,1,2020-10-16,2020-10-16,2020-10-18,2020-10-18,1500000.000000000000,1500000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-10-23,boxofficepro:US_CA:tenet:2020-10-23,Tenet,26653,Tenet,,matched,unmatched,1,2020-10-23,2020-10-23,2020-10-25,2020-10-25,1550000.000000000000,1550000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-10-30,boxofficepro:US_CA:tenet:2020-10-30,Tenet,26654,Tenet,,matched,unmatched,1,2020-10-30,2020-10-30,2020-11-01,2020-11-01,1000000.000000000000,1000000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-11-13,boxofficepro:US_CA:tenet:2020-11-13,Tenet,26655,Tenet,,matched,unmatched,2,2020-11-13,2020-11-13,2020-11-15,2020-11-15,675000.000000000000,750000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-11-27,boxofficepro:US_CA:tenet:2020-11-27,Tenet,26656,Tenet,,matched,unmatched,2,2020-11-27,2020-11-27,2020-11-29,2020-11-29,260000.000000000000,515000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-12-04,boxofficepro:US_CA:tenet:2020-12-04,Tenet,26657,Tenet,,matched,unmatched,1,2020-12-04,2020-12-04,2020-12-06,2020-12-06,185000.000000000000,185000.000000000000
boxofficepro,boxofficepro:US_CA:tenet:2020-12-11,boxofficepro:US_CA:tenet:2020-12-11,Tenet,26658,Tenet,,matched,unmatched,1,2020-12-11,2020-12-11,2020-12-13,2020-12-13,130000.000000000000,130000.000000000000
boxofficepro,boxofficepro:US_CA:terminator-dark-fate:2019-11-01,boxofficepro:US_CA:terminator-dark-fate:2019-11-01,Terminator: Dark Fate,13694,Terminator: Dark Fate (2019),2019-11-01,matched,matched,1,2019-11-01,2019-11-01,2019-11-03,2019-11-03,33500000.000000000000,33500000.000000000000
boxofficepro,boxofficepro:US_CA:terminator-dark-fate:2019-11-08,boxofficepro:US_CA:terminator-dark-fate:2019-11-08,Terminator: Dark Fate,6701,Terminator: Dark Fate,2019-11-01,matched,provisional,1,2019-11-08,2019-11-08,2019-11-10,2019-11-10,13000000.000000000000,13000000.000000000000
boxofficepro,boxofficepro:US_CA:terminator-dark-fate:2019-11-15,boxofficepro:US_CA:terminator-dark-fate:2019-11-15,Terminator: Dark Fate,6701,Terminator: Dark Fate,2019-11-01,matched,provisional,1,2019-11-15,2019-11-15,2019-11-17,2019-11-17,5000000.000000000000,5000000.000000000000
boxofficepro,boxofficepro:US_CA:terrifier-2:2022-10-21,boxofficepro:US_CA:terrifier-2:2022-10-21,Terrifier 2,26659,Terrifier 2,,matched,unmatched,1,2022-10-21,2022-10-21,2022-10-23,2022-10-23,900000.000000000000,900000.000000000000
boxofficepro,boxofficepro:US_CA:terrifier-2:2022-10-28,boxofficepro:US_CA:terrifier-2:2022-10-28,Terrifier 2,26660,Terrifier 2,,matched,unmatched,1,2022-10-28,2022-10-28,2022-10-30,2022-10-30,2400000.000000000000,2400000.000000000000
boxofficepro,boxofficepro:US_CA:terrifier-3:2024-10-11,boxofficepro:US_CA:terrifier-3:2024-10-11,Terrifier 3,25112,Terrifier 3,2024-10-11,matched,matched,1,2024-10-11,2024-10-11,2024-10-13,2024-10-13,15000000.000000000000,15000000.000000000000
boxofficepro,boxofficepro:US_CA:terrifier-3:2024-10-18,boxofficepro:US_CA:terrifier-3:2024-10-18,Terrifier 3,26662,Terrifier 3,,matched,unmatched,1,2024-10-18,2024-10-18,2024-10-20,2024-10-20,8500000.000000000000,8500000.000000000000
boxofficepro,boxofficepro:US_CA:thank-you-for-your-service:2017-10-27,boxofficepro:US_CA:thank-you-for-your-service:2017-10-27,Thank You for Your Service,13712,Thank You for Your Service (2017),2017-10-27,matched,matched,1,2017-10-27,2017-10-27,2017-10-29,2017-10-29,3900000.000000000000,3900000.000000000000
boxofficepro,boxofficepro:US_CA:thank-you-for-your-service:2017-11-10,boxofficepro:US_CA:thank-you-for-your-service:2017-11-10,Thank You for Your Service,26664,Thank You for Your Service,,matched,unmatched,1,2017-11-10,2017-11-10,2017-11-12,2017-11-12,1400000.000000000000,1400000.000000000000
boxofficepro,boxofficepro:US_CA:thanksgiving:2023-11-17,boxofficepro:US_CA:thanksgiving:2023-11-17,Thanksgiving,25127,Thanksgiving,2023-11-17,matched,matched,2,2023-11-17,2023-11-17,2023-11-19,2023-11-19,12000000.000000000000,12500000.000000000000
boxofficepro,boxofficepro:US_CA:thanksgiving:2023-11-24,boxofficepro:US_CA:thanksgiving:2023-11-24,Thanksgiving,6993,Thanksgiving,2023-11-17,matched,provisional,1,2023-11-24,2023-11-24,2023-11-26,2023-11-26,7000000.000000000000,7000000.000000000000
boxofficepro,boxofficepro:US_CA:thanksgiving:2023-12-01,boxofficepro:US_CA:thanksgiving:2023-12-01,Thanksgiving,6993,Thanksgiving,2023-11-17,matched,provisional,1,2023-12-01,2023-12-01,2023-12-03,2023-12-03,3000000.000000000000,3000000.000000000000
boxofficepro,boxofficepro:US_CA:thanksgiving:2023-12-08,boxofficepro:US_CA:thanksgiving:2023-12-08,Thanksgiving,6993,Thanksgiving,2023-11-17,matched,provisional,1,2023-12-08,2023-12-08,2023-12-10,2023-12-10,1500000.000000000000,1500000.000000000000
boxofficepro,boxofficepro:US_CA:that-time-i-got-reincarnated-as-a-slime-the-movie-scarlet-bond:2023-01-20,boxofficepro:US_CA:that-time-i-got-reincarnated-as-a-slime-the-movie-scarlet-bond:2023-01-20,That Time I Got Reincarnated as a Slime The Movie: Scarlet Bond,6921,That Time I Got Reincarnated as a Slime The Movie: Scarlet Bond,2023-01-20,matched,provisional,1,2023-01-20,2023-01-20,2023-01-22,2023-01-22,950000.000000000000,950000.000000000000
boxofficepro,boxofficepro:US_CA:the-15-17-to-paris:2018-02-09,boxofficepro:US_CA:the-15-17-to-paris:2018-02-09,The 15:17 to Paris,8422,The 15:17 to Paris (2018),2018-02-09,matched,matched,1,2018-02-09,2018-02-09,2018-02-11,2018-02-11,15000000.000000000000,15000000.000000000000
boxofficepro,boxofficepro:US_CA:the-15-17-to-paris:2018-02-16,boxofficepro:US_CA:the-15-17-to-paris:2018-02-16,The 15:17 to Paris,6500,The 15:17 to Paris,2018-02-09,matched,provisional,1,2018-02-16,2018-02-16,2018-02-19,2018-02-19,7600000.000000000000,7600000.000000000000
boxofficepro,boxofficepro:US_CA:the-15-17-to-paris:2018-02-23,boxofficepro:US_CA:the-15-17-to-paris:2018-02-23,The 15:17 to Paris,6500,The 15:17 to Paris,2018-02-09,matched,provisional,1,2018-02-23,2018-02-23,2018-02-25,2018-02-25,4500000.000000000000,4500000.000000000000
boxofficepro,boxofficepro:US_CA:the-15-17-to-paris:2018-03-02,boxofficepro:US_CA:the-15-17-to-paris:2018-03-02,The 15:17 to Paris,6500,The 15:17 to Paris,2018-02-09,matched,provisional,1,2018-03-02,2018-03-02,2018-03-04,2018-03-04,1800000.000000000000,1800000.000000000000
boxofficepro,boxofficepro:US_CA:the-355:2022-01-07,boxofficepro:US_CA:the-355:2022-01-07,The 355,15,The 355 (2022),,matched,matched,1,2022-01-07,2022-01-07,2022-01-09,2022-01-09,3000000.000000000000,3000000.000000000000
boxofficepro,boxofficepro:US_CA:the-355:2022-01-21,boxofficepro:US_CA:the-355:2022-01-21,The 355,15,The 355 (2022),,matched,matched,2,2022-01-21,2022-01-21,2022-01-23,2022-01-23,1300000.000000000000,2000000.000000000000
boxofficepro,boxofficepro:US_CA:the-355:2022-01-28,boxofficepro:US_CA:the-355:2022-01-28,The 355,15,The 355 (2022),,matched,matched,1,2022-01-28,2022-01-28,2022-01-30,2022-01-30,1200000.000000000000,1200000.000000000000
boxofficepro,boxofficepro:US_CA:the-355:2022-02-04,boxofficepro:US_CA:the-355:2022-02-04,The 355,15,The 355 (2022),,matched,matched,1,2022-02-04,2022-02-04,2022-02-06,2022-02-06,800000.000000000000,800000.000000000000
boxofficepro,boxofficepro:US_CA:the-5th-wave:2016-01-29,boxofficepro:US_CA:the-5th-wave:2016-01-29,The 5th Wave,26665,The 5th Wave,,matched,unmatched,1,2016-01-29,2016-01-29,2016-01-31,2016-01-31,5900000.000000000000,5900000.000000000000
boxofficepro,boxofficepro:US_CA:the-5th-wave:2016-02-05,boxofficepro:US_CA:the-5th-wave:2016-02-05,The 5th Wave,26666,The 5th Wave,,matched,unmatched,1,2016-02-05,2016-02-05,2016-02-07,2016-02-07,3800000.000000000000,3800000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-10-14,boxofficepro:US_CA:the-accountant:2016-10-14,The Accountant,8536,The Accountant (2016),2016-10-14,matched,matched,1,2016-10-14,2016-10-14,2016-10-16,2016-10-16,16000000.000000000000,16000000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-10-21,boxofficepro:US_CA:the-accountant:2016-10-21,The Accountant,26668,The Accountant,,matched,unmatched,1,2016-10-21,2016-10-21,2016-10-23,2016-10-23,14830000.000000000000,14830000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-10-28,boxofficepro:US_CA:the-accountant:2016-10-28,The Accountant,26669,The Accountant,,matched,unmatched,1,2016-10-28,2016-10-28,2016-10-30,2016-10-30,7910000.000000000000,7910000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-11-04,boxofficepro:US_CA:the-accountant:2016-11-04,The Accountant,26670,The Accountant,,matched,unmatched,1,2016-11-04,2016-11-04,2016-11-06,2016-11-06,5090000.000000000000,5090000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-11-11,boxofficepro:US_CA:the-accountant:2016-11-11,The Accountant,26671,The Accountant,,matched,unmatched,1,2016-11-11,2016-11-11,2016-11-13,2016-11-13,3990000.000000000000,3990000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant:2016-11-18,boxofficepro:US_CA:the-accountant:2016-11-18,The Accountant,26672,The Accountant,,matched,unmatched,1,2016-11-18,2016-11-18,2016-11-20,2016-11-20,3090000.000000000000,3090000.000000000000
boxofficepro,boxofficepro:US_CA:the-accountant-2:2025-04-25,boxofficepro:US_CA:the-accountant-2:2025-04-25,The Accountant 2,33,The Accountant 2 (2025),2025-04-25,matched,matched,1,2025-04-25,2025-04-25,2025-04-27,2025-04-27,25000000.000000000000,25000000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family:2019-10-11,boxofficepro:US_CA:the-addams-family:2019-10-11,The Addams Family (2019),36,The Addams Family (2019),,matched,matched,1,2019-10-11,2019-10-11,2019-10-13,2019-10-13,28500000.000000000000,28500000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family:2019-10-18,boxofficepro:US_CA:the-addams-family:2019-10-18,The Addams Family (2019),36,The Addams Family (2019),,matched,matched,1,2019-10-18,2019-10-18,2019-10-20,2019-10-20,17900000.000000000000,17900000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family:2019-10-25,boxofficepro:US_CA:the-addams-family:2019-10-25,The Addams Family (2019),36,The Addams Family (2019),,matched,matched,1,2019-10-25,2019-10-25,2019-10-27,2019-10-27,11900000.000000000000,11900000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family:2019-11-01,boxofficepro:US_CA:the-addams-family:2019-11-01,The Addams Family (2019),36,The Addams Family (2019),,matched,matched,1,2019-11-01,2019-11-01,2019-11-03,2019-11-03,8200000.000000000000,8200000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family:2019-11-08,boxofficepro:US_CA:the-addams-family:2019-11-08,The Addams Family (2019),36,The Addams Family (2019),,matched,matched,1,2019-11-08,2019-11-08,2019-11-10,2019-11-10,5000000.000000000000,5000000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2019-re-issue:2020-10-23,boxofficepro:US_CA:the-addams-family-2019-re-issue:2020-10-23,The Addams Family (2019) (Re-Issue),6749,The Addams Family (2019) (Re-Issue),2020-10-23,matched,provisional,1,2020-10-23,2020-10-23,2020-10-25,2020-10-25,500000.000000000000,500000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2:2021-10-01,boxofficepro:US_CA:the-addams-family-2:2021-10-01,The Addams Family 2,35,The Addams Family 2 (2021),,matched,matched,1,2021-10-01,2021-10-01,2021-10-03,2021-10-03,16100000.000000000000,16100000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2:2021-10-08,boxofficepro:US_CA:the-addams-family-2:2021-10-08,The Addams Family 2,35,The Addams Family 2 (2021),,matched,matched,1,2021-10-08,2021-10-08,2021-10-10,2021-10-10,10500000.000000000000,10500000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2:2021-10-15,boxofficepro:US_CA:the-addams-family-2:2021-10-15,The Addams Family 2,35,The Addams Family 2 (2021),,matched,matched,1,2021-10-15,2021-10-15,2021-10-17,2021-10-17,7300000.000000000000,7300000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2:2021-10-22,boxofficepro:US_CA:the-addams-family-2:2021-10-22,The Addams Family 2,35,The Addams Family 2 (2021),,matched,matched,1,2021-10-22,2021-10-22,2021-10-24,2021-10-24,4900000.000000000000,4900000.000000000000
boxofficepro,boxofficepro:US_CA:the-addams-family-2:2021-10-29,boxofficepro:US_CA:the-addams-family-2:2021-10-29,The Addams Family 2,35,The Addams Family 2 (2021),,matched,matched,1,2021-10-29,2021-10-29,2021-10-31,2021-10-31,3200000.000000000000,3200000.000000000000
boxofficepro,boxofficepro:US_CA:the-alto-knights:2025-03-21,boxofficepro:US_CA:the-alto-knights:2025-03-21,The Alto Knights,67,The Alto Knights (2025),2025-03-21,matched,matched,1,2025-03-21,2025-03-21,2025-03-23,2025-03-23,4000000.000000000000,4000000.000000000000
boxofficepro,boxofficepro:US_CA:the-amateur:2025-04-11,boxofficepro:US_CA:the-amateur:2025-04-11,The Amateur,69,The Amateur (2025),2025-04-11,matched,matched,1,2025-04-11,2025-04-11,2025-04-13,2025-04-13,13500000.000000000000,13500000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-04-01,boxofficepro:US_CA:the-angry-birds-movie:2016-04-01,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-04-01,2016-04-01,2016-04-03,2016-04-03,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-04-08,boxofficepro:US_CA:the-angry-birds-movie:2016-04-08,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-04-08,2016-04-08,2016-04-10,2016-04-10,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-04-15,boxofficepro:US_CA:the-angry-birds-movie:2016-04-15,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-04-15,2016-04-15,2016-04-17,2016-04-17,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-04-22,boxofficepro:US_CA:the-angry-birds-movie:2016-04-22,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-04-29,boxofficepro:US_CA:the-angry-birds-movie:2016-04-29,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-04-29,2016-04-29,2016-05-01,2016-05-01,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-05-06,boxofficepro:US_CA:the-angry-birds-movie:2016-05-06,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-05-06,2016-05-06,2016-05-08,2016-05-08,43000000.000000000000,43000000.000000000000
boxofficepro,boxofficepro:US_CA:the-angry-birds-movie:2016-05-13,boxofficepro:US_CA:the-angry-birds-movie:2016-05-13,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-05-13,2016-05-13,2016-05-15,2016-05-15,43000000.000000000000,43000000.000000000000
